data,BPAC5,RAPT4,CMIG4,MELK3,DIRR3,PLPL3,BPAN4,BRAP4,27.635.189/0001-45,34.964.555/0001-75,BRKM5,LWSA3,MYPK3,BRDT3,CSNA3,RECV3,IFCM3,WEST3,BTOW3,BBAS3,ECOR3,TIMS3,HYPE3,EMBR3,GMAT3,CMIG3,RRRP3,PETR4,GOAU4,HAPV3,SUZB3,BRFS3,PETR3,LAME4,MRFG3,TGMA3,SOMA3,BBDC3,AESB3,JSLG3,SBFG3,PNVL3,LAME3,ESPA3,LIGT3,RAIL3,AZUL4,AERI3,GNDI3,LREN3,BBDC4,GOAU3,PARD3,CRFB3,MULT3,ALSO3,MOVI3,GGBR4,MDIA3,EQTL3,INTB3,BRAP3,ASAI3,ITUB4,VALE3,PSSA3,PETZ3,ENEV3,CURY3,CVCB3,40.365.982/0001-30,10.406.511/0001-61,AMER3,MGLU3,VVAR3,CESP6,CYRE3,VAMO3,RADL3,JBSS3,SMFT3,B3SA3,IRBR3,PCAR3,ABEV3,TUPY3,POMO4,BRKM3,VIIA3,ELET6,LEVE3,RENT3,DASA3,LVTC3,ARZZ3,RANI3,MRVE3,CEAB3,IGTA3,EZTC3,VBBR3,NTCO3,SYNE3,STBP3,RDOR3,TOTS3,CMIN3,CCRO3,BRML3,TEND3,ABCB4,COGN3,MTRE3,HBOR3,YDUQ3,ARML3,USIM5,VIVA3,10.406.600/0001-08,ANIM3,LJQQ3,ITUB3,AURE3,WEGE3,BRPR3,HBSA3,EVEN3,UGPA3,NEOE3,TCSA3,ELET3
2022-06-13,94.2959126017,89.0520388741,112.332806178,95.2240175018,72.5413060585,72.6240038466,61.6204749576,117.742546892,,,76.0857473972,43.3130699088,101.962818262,,76.8661310036,133.691778434,21.1428571429,64.5714285714,,122.68269402,84.5628415301,95.3048455299,135.188058549,45.7292506044,61.6915422886,107.288394373,127.153502235,125.426243955,101.242497284,54.2389210019,88.6358109258,61.7229129663,126.691927167,,67.1178891006,97.6787802416,76.7745939409,107.054218987,94.7606142732,75.0588102772,94.3747327577,74.3243243243,,26.8028846154,67.5405495064,95.8817057167,56.2397372742,44.1224705305,,95.2734159777,108.429512403,99.5973298879,92.7299950005,112.170654781,116.55982906,81.2615068829,97.6942800133,98.0245395144,107.888088559,106.687801857,89.1578938491,119.496109915,113.335348944,114.201291202,109.066093239,91.324076401,61.4295274243,98.5865724382,92.0426685786,61.1773472429,,98.0220813538,44.8620477693,36.9806094183,,,79.3647292716,104.924874791,83.2662499023,90.3718031377,73.5,105.339187267,65.4228855721,87.1264065645,86.4461738003,111.879699248,82.2950819672,76.0156229687,48.5714285714,123.999511947,91.7152736047,92.9257981428,50.8891523414,41.6284904879,92.9573593308,107.298283302,68.0833333331,41.7886178862,,74.733644014,79.3990730954,56.7797758791,66.7031580259,98.5763071505,71.5666050637,86.1731843573,82.512848961,107.673494498,93.7909707546,24.9551166966,100.232918771,93.4959349593,56.7766622176,58.8332798219,65.4229282902,46.2158261055,66.8830123067,82.3282125318,84.9485644377,57.5,63.0920464701,107.195469533,78.5297632164,72.8076278558,116.969651316,77.9710144928,70.5614567527,87.8516536604,107.846049417,56.7867036011,122.272586759
2022-06-14,91.7683932949,88.2909103367,113.167994329,91.2563501058,74.1148701813,70.6699947745,60.3993374965,115.966258469,,,74.7138572899,42.2492401216,102.771512128,,75.5739129661,128.361337007,21.1428571429,61.4285714286,,122.720348607,84.9726775956,95.3048455299,132.513538794,45.4875100725,60.3648424544,110.718703581,121.72876304,126.840342366,98.4251566955,54.9132947977,86.3368994032,58.4369449378,127.825548236,,63.9928727215,94.5997040027,75.4290598203,106.233880144,95.0316169835,75.4719780402,91.8300971063,73.4234234234,,27.4038461538,67.7155250232,96.1635449458,55.9113300493,41.8244251904,,94.3680098645,107.335428105,98.524293033,89.9454682384,108.757621399,116.55982906,80.2733820164,94.2628693513,95.8001365019,104.499377493,106.188836798,89.6971553038,117.556238001,113.490922518,113.433873873,108.852969461,90.4450211205,61.6740230558,96.3957597173,92.8109713213,57.0789865872,,97.5128711784,42.956460427,35.1800554017,,,79.5623178093,104.674457429,80.0922393864,89.4233734196,73.25,104.88277831,65.4228855721,84.0849369476,85.2788586252,106.165413534,81.9672131148,74.2734072433,43.619047619,126.927890467,91.0642674872,93.5151393339,49.4368701838,40.9743284945,94.5284696294,104.813807857,66.4999999997,39.837398374,,75.3896449406,79.9628534963,55.3553355086,64.7278936653,97.7939555064,71.4101508989,87.2905027933,78.1186735726,106.891993328,92.3387234655,24.4165170557,99.5807852725,91.4634146341,55.1721043723,57.4807906306,66.0109995557,44.2901666842,65.1448882863,83.1948252953,83.6292948485,57.2619047619,63.9857015192,106.826738188,81.4769318125,74.1219553105,118.769184413,74.2028985507,70.5614567527,87.6363309798,106.69055603,53.7396121884,126.38899554
2022-06-15,92.7405161051,94.1896565015,114.003182478,93.901461703,76.6325727776,72.6240038466,61.6204749576,115.966258469,,,73.0170458414,44.1489361702,108.028022256,,74.7819083625,137.514620266,23.1428571429,61.4285714286,,124.660735981,86.2021857923,95.6872887305,137.434655144,46.655922643,61.8573797678,115.900660043,121.043219076,124.612066082,98.2433927863,57.4181117534,85.332189923,57.6376554174,126.144661822,,63.8063045792,95.9099492106,79.7031093799,106.985857417,97.8319783199,76.8492039169,93.7050917968,73.3483483483,,29.8076923077,69.4652801918,96.2762806374,58.2512315271,45.80770378,,98.3600277264,108.084012098,98.1340978131,92.6249185187,110.20159706,120.245726496,82.5319531399,96.0794985253,95.6116277721,104.8382486,110.271278195,92.2856102867,117.313754011,120.413946579,113.913509703,108.786368281,91.5194220191,64.6079706346,100.212014134,93.8865951611,64.6050670641,,98.2255252412,44.9589420409,35.3185595568,,,81.208888956,106.010016694,80.0097975547,90.0195292424,74.375,105.978159806,68.1592039801,85.8630268775,84.6952010376,109.022556391,84.5901639344,74.2734072433,44.1904761905,130.423051926,90.6047337573,98.0017367893,50.5038529935,42.4015910255,95.9031911405,105.590206433,68.8333333331,41.3008130081,,78.0136486468,80.4326704965,59.8264955604,64.5759502529,102.018654384,70.8513860248,88.5474860333,76.9794429163,108.454995667,94.0330119695,25.4937163375,99.2547185228,95.1219512195,56.653234691,59.0586946871,67.3341599032,46.2928524821,64.866788443,91.1519061237,85.8993252633,58.9285714286,66.9347631814,106.563358656,84.9766945203,73.3578114417,119.876589396,77.9710144928,70.2579666161,89.7177835584,107.78185534,56.7867036011,129.895565983
2022-06-17,92.351666981,88.7666156726,112.124009141,95.4885286614,76.3965381592,69.6929902385,59.5539346389,111.018026433,,,67.4392294842,41.641337386,105.73672297,,70.9469387029,134.068678333,24.8,60.2857142857,,124.953624641,87.1584699454,95.2283568899,136.150885661,46.655922643,59.7014925373,116.849468973,109.538002981,117.02735642,89.8822529748,59.2485549133,83.5952345503,56.9715808171,116.997512499,,62.0805492656,94.3376549616,80.3363019072,105.276818161,97.0189701901,75.7474232156,92.4997380672,72.2222222222,,29.9278846154,69.9902067424,95.2052915671,58.3333333333,42.8968463491,,97.7015505534,106.414093957,90.6228398294,98.7193544509,108.560715627,119.497863248,80.7439176671,94.1955867898,88.071278579,102.418904401,109.590871296,90.7037766861,113.676494172,120.64730694,112.474602213,103.1119477,90.4450211205,63.9967315552,102.756183746,93.579274064,71.8330849478,,95.3751368863,43.6993165096,32.9639889197,,,80.7478490349,104.340567613,78.7731700812,88.718825629,75.0,104.517651144,67.9104477612,83.7106022255,84.5006485084,107.518796992,83.9344262295,69.5419161152,42.0952380952,133.508870151,89.3410159999,95.81547108,50.8298755187,41.5690212157,92.6562298569,105.590206433,67.9166666664,41.3008130081,,78.3668799146,79.1641645953,57.1754537598,64.2720634282,101.862184055,67.3646932111,85.2304469272,73.5617509475,108.281328741,93.4279089324,24.7755834829,101.471972419,96.3414634146,56.0360970582,57.4807906306,65.3249164126,47.1401426276,60.9733906372,89.2611146397,84.497781482,61.5476190476,63.6282394996,105.299136903,81.9681265785,69.7816181339,117.938630676,74.2028985507,70.1062215478,87.4927825261,105.791838952,57.6177285319,130.779831573
2022-06-20,90.4074213604,91.2402834191,112.332806178,93.901461703,76.9472856021,70.6699947745,58.6145981304,108.353593799,,,65.8868275207,39.9696048632,103.849770616,,70.2383030049,131.645750411,25.1428571429,59.4285714286,,125.905512786,85.3825136612,95.15186825,134.082590384,45.6083803384,58.0431177446,115.097821719,106.408345753,118.355751898,89.5187251569,56.3583815029,83.4590027564,55.1953818828,118.013862424,,59.7484474899,92.6998484514,77.4077864682,107.396026838,96.5672990063,75.7474232156,90.6247433766,71.2462462462,,30.5288461538,67.9779882985,94.4161417258,56.5270935961,42.8968463491,,98.2365632563,109.235679782,90.2326446095,99.192198618,107.472971105,120.886752137,79.7087392355,95.4066729058,88.2220855626,103.734688088,109.364068996,90.1285644677,113.143029396,123.680991641,117.366887682,100.567782603,90.5426939295,64.3023510949,103.745583039,92.0426685786,70.4918032787,,95.4459273768,43.0210566081,35.7340720222,,,79.4305921175,101.585976628,76.176252386,88.5833356693,74.8125,105.430469058,67.6616915423,78.235956915,84.6303501946,105.413533835,83.9344262295,68.1664826477,43.0476190476,135.83897779,88.3836540625,94.8839317779,48.6662714878,39.5470659635,91.1374899017,107.143003587,66.1666666664,39.674796748,,77.4585709395,78.8352926946,52.8229970722,62.9045727169,99.828069781,66.2695140579,81.0055865921,70.6323006885,107.065660254,92.459744073,25.0149611011,102.971879466,93.9024390244,55.1721043723,57.0299609002,66.8441005152,46.6779843665,62.6419896968,87.409714645,83.4481839061,62.0238095238,61.9302949062,109.776588947,83.073314802,73.6634689891,116.277523201,75.3623188406,70.7132018209,86.2726206697,106.241197491,57.3407202216,133.097217257
2022-06-21,92.546091543,91.0500012847,111.184422472,93.901461703,75.0590086549,70.6699947745,59.9296692423,109.918419314,,,67.1323593286,41.1854103343,101.828035951,,69.7797740239,135.953177828,24.6285714286,59.4285714286,,120.743350151,85.7923497268,96.6816410516,133.72598775,47.0185334408,56.3847429519,114.659909904,108.494783905,115.998921211,90.881954474,55.105973025,82.8119017353,55.3730017762,116.762970209,,58.8156067797,92.6343361916,78.5158733911,106.626566558,95.8446251133,74.2324747513,89.7765314928,70.2702702703,,29.5673076923,66.1407453715,94.4161417258,55.5418719212,44.8884856439,,95.1087966843,108.459446301,91.5983278792,92.8350714818,107.605245531,120.61965812,78.9558821943,94.6665647233,89.9563658773,103.140463197,107.912534277,90.2723675222,112.997539002,119.869439069,116.119834523,101.233794409,93.0333505585,64.3023510949,104.946996466,91.2743658358,70.044709389,,95.2929664509,43.1825470608,34.7645429363,,,79.2330035799,102.420701169,77.5365426073,87.743297919,74.5625,104.88277831,70.3980099502,77.9552058735,85.4085603113,106.26566416,84.262295082,67.8547177284,42.4761904762,136.972543669,88.9197767474,94.4847006485,48.4588026082,39.8444123241,89.8282313195,106.36660501,66.8333333331,40.0,,76.398877135,80.0098351963,54.7222508995,61.9929122428,104.522179645,67.6552509455,83.9036312848,69.9813117421,108.802329521,91.7336204284,25.1346499102,99.972065372,89.4308943089,53.0738364207,55.9028865741,64.5408213919,46.1773129168,62.9896145009,87.409714645,83.5791955124,61.3095238095,59.964253798,109.302505789,83.3803115308,77.3313595613,116.831225693,72.7536231884,68.7405159332,87.4210082993,104.379569257,57.6177285319,134.164434349
2022-06-22,97.0178564705,91.5257066206,111.497618029,92.8434170642,77.8914240758,70.3443265958,59.0842663846,106.95793861,,,66.4283630893,42.1732522796,103.917161772,,66.5700711566,129.545879546,24.4571428571,58.0,,120.304017161,85.2459016393,96.222709211,136.186545925,47.7437550363,54.3946932007,112.90826265,101.251862891,115.656109475,87.7919680219,53.3718689788,80.2405266248,58.0373001776,116.215704864,,59.1421010282,91.3896032442,79.3865131162,106.073380739,96.0252935868,71.3403004103,89.5086751084,73.1231231231,,28.4855769231,66.5781841637,94.641613109,55.2134646962,43.6628614625,,96.5903703238,107.993955115,89.1596077546,94.8840628728,104.695208159,123.557692308,79.5675785403,93.7918914178,86.4124017565,104.498691519,106.642441397,91.962053414,111.494138269,116.602394006,115.256490028,100.367979062,91.8612768508,65.4637053449,105.088339223,90.198741996,67.5111773472,,95.1375868532,43.0856527892,33.7950138504,,,79.7599063469,103.338898164,80.1334603021,89.1523935002,71.9375,106.343286972,62.9353233831,76.2706996241,86.2516212711,106.71679198,83.9344262295,68.7166560347,43.619047619,139.806458366,89.1878380899,95.929537117,48.755186722,40.1417586847,91.4517119613,103.571570134,67.9166666664,39.837398374,,77.2567245005,81.9830665984,56.7797758791,62.2967990675,100.453951096,66.8729801218,82.9608938547,68.8420810858,109.06282991,92.7017852878,24.5362058648,102.124105918,91.4634146341,53.4441190004,56.1283014393,66.5990708213,45.7921810328,62.8505645793,87.2915401772,83.1188676432,60.119047619,57.908847185,108.090959942,84.1785030255,78.8290815449,118.353907544,72.4637681159,68.8922610015,90.2919773732,103.866016641,59.2797783934,135.62804636
2022-06-23,96.0457336603,92.7625404939,110.975625435,93.1079282239,79.4649881985,71.9726674892,59.1782000355,103.912872742,,,66.7893868018,45.9726443769,105.871505281,,65.2361686663,125.076923602,26.0571428571,59.4285714286,,119.535184428,84.1530054645,95.9932432903,138.254841202,48.992747784,54.8922056385,112.397365533,97.7645305514,113.513536124,85.4290372056,52.8901734104,77.7032094629,62.56660746,113.753010816,,60.9144983777,91.3896032442,81.2860906982,103.514896328,95.7542908765,72.1666359363,90.6247433766,74.2492492492,,31.25,66.4906964052,94.2470381884,55.13136289,43.6628614625,,98.1542536096,105.142821602,85.2576555553,94.9891393546,106.547050123,123.290598291,79.0499893245,93.9937391038,83.9617882683,108.44604258,104.510499779,93.292231669,108.438840004,118.858210835,112.618492961,96.7049141324,91.1775671878,69.559007173,101.554770318,93.2719529669,66.1698956781,,93.7625922534,44.9912401315,35.3185595568,,,79.7599063469,105.759599332,81.0403204496,88.745923621,72.75,105.704314432,60.6965174129,78.0955813943,86.4461738003,107.769423559,85.2459016393,69.1201165185,45.1428571429,137.381886903,88.8048933149,96.823054407,50.0,41.8663675764,93.5596182786,102.639891842,67.6666666664,40.8130081301,,74.935490453,79.2581279953,57.8481061569,63.8162331911,100.923362083,66.1577610832,84.0782122904,66.8891142465,109.410163764,92.9438265027,24.3566726511,102.450172667,91.8699186992,55.6658144785,58.6078649567,67.383165842,47.8718932073,60.5562408723,90.4822508065,83.3669613469,57.0238095238,57.7301161752,105.615192341,83.3803115308,79.1958706022,120.015015019,72.1739130435,69.0440060698,86.631491804,103.866016641,60.6648199446,133.646071761
2022-06-24,94.8791862879,92.7625404939,110.871226916,93.3724393837,80.9598741152,70.0186584171,58.9903327338,106.450427632,,,68.3237375797,46.5805471125,108.5671515,,68.6126093449,133.045664322,25.4285714286,60.5714285714,,118.83957386,83.606557377,97.0091552775,135.330699603,50.3626107977,55.3897180763,113.56513037,101.907600596,112.656506785,88.5190236577,53.5645472062,81.4836417444,64.5648312611,113.010293563,,59.7018054544,91.1275542024,77.3286374023,103.376599873,95.7542908765,72.1666359363,88.437249571,73.4984984985,,34.1346153846,67.0156229558,93.7397275761,57.7175697865,46.5737188934,,95.2734159777,104.270025629,87.5988268749,94.0959892608,107.340696679,120.245726496,78.6735608039,91.9079796822,87.2795419134,109.804270902,103.739371959,92.4294133412,109.990737535,116.446820432,112.426638629,99.395601826,89.4682930304,65.7082009764,101.48409894,92.1963291271,63.4128166915,,94.3274160262,44.3452783205,34.2105263158,,,78.9036893506,103.923205342,81.8235178498,89.5317653874,70.875,105.886878015,60.447761194,77.7212466722,88.6511024643,107.869674185,86.5573770492,70.6422628891,43.2380952381,139.491578955,89.7239607748,95.6443720245,48.5477178423,41.9853061206,91.0589343867,104.03740928,65.5125952055,39.837398374,,75.0868752818,78.4594390944,58.7977330706,63.9681766035,100.297480767,66.1577610832,83.7290502791,67.3773559563,110.452165323,92.8228058952,24.236983842,100.75462557,89.4308943089,54.9252493191,59.0586946871,69.7844568429,48.9117492948,62.3638898536,89.3792891075,83.330886722,53.0952380952,55.8534405719,105.351812809,82.2137239615,80.8769871143,121.814548116,68.6956521739,67.2230652504,87.3492340724,102.132776561,59.2797783934,134.926732271
2022-06-27,99.5453757775,93.3333868969,112.889633126,93.901461703,81.7466561765,69.6929902385,59.460000988,110.256759966,,,70.21911207,45.5167173252,105.264984881,,70.7385164388,131.914964625,26.2285714286,62.0,,121.292516389,82.5136612022,97.2406807076,138.326161729,49.3553585818,55.3897180763,118.435408979,108.435171386,119.89840471,89.8822529748,53.3718689788,83.2376260913,65.541740675,120.632917999,,60.5880041292,91.5206277645,76.1414014135,104.275526828,96.2059620603,72.7175262869,89.6426033006,72.5975975976,,32.9326923077,66.0532576131,94.0779346509,54.6387520525,47.7993430748,,95.4380352708,105.724685584,89.3547053646,92.8876097227,109.457087494,121.958735845,78.8617750642,92.244392492,88.5991030222,113.878955868,103.557930119,91.7103980683,114.112965353,114.346577178,113.098128792,103.96444281,89.6636386484,65.4637053449,107.349823322,92.1963291271,60.4321907601,,96.3292538601,45.3142210369,33.6565096953,,,78.4426494295,105.091819699,81.6586341868,89.4233734196,68.9375,105.886878015,57.2139303483,76.8322017072,88.9753566796,111.177944862,86.5573770492,72.7145826468,41.9047619048,142.955252473,91.9833349472,98.2488798694,47.9253112033,42.2231832091,91.0458418009,107.298283302,65.0001107581,38.3739837398,,74.8850288434,78.4594390944,57.0963181836,62.6006858922,101.705713727,65.7330997788,84.7067039106,68.8420810858,111.9283342,93.3068883249,24.1771394375,102.058892568,88.6178861789,54.9252493191,57.7062054958,68.4122905566,46.9860898739,64.3105887565,90.6398167635,83.3880125178,54.1666666667,54.0661304736,106.51068275,81.9681265785,79.3868957486,120.983994379,69.5652173913,69.1957511381,90.0048804658,102.903105485,58.7257617729,138.128383545
2022-06-28,95.8513090982,92.1916940908,112.465634504,92.3143947447,78.7568843433,65.7849720942,58.5206644795,111.440952248,,,71.3021832073,44.6808510638,106.343243369,,71.155360967,136.168549199,26.9714285714,60.2857142857,,121.731849379,78.5519125683,96.9319801339,137.707037215,48.7107171636,56.8822553897,113.346963637,107.779433681,121.398206056,90.0640168838,50.289017341,84.1742196746,64.298401421,122.391985177,,61.2409926263,90.931017421,74.1626747656,103.307451646,96.0252935868,70.3762422966,85.490829343,72.3723723724,,28.9663461538,63.4286248603,92.2177957393,53.3661740558,44.5820795986,,93.5037585751,104.21183923,90.6228398294,91.3640007396,108.861852578,123.255020017,77.3090074167,92.042544806,88.2220855626,111.756724115,102.42391862,89.876909122,115.373882097,113.72428288,111.851075633,105.829275865,89.1752746033,64.6079706346,108.480565371,91.4280263844,57.3770491803,,96.1626191649,43.3440375136,32.9639889197,,,76.8619411286,100.166944908,81.1639831969,89.748549323,66.5,102.874578899,54.7263681592,79.0314181995,87.6783398184,114.235588972,84.262295082,71.1190798245,39.619047619,143.899890705,91.3323288297,98.2678908755,46.6804979253,40.9148592223,89.9853423493,107.298283302,62.6939307442,37.0731707317,,73.7244118191,79.6809632956,55.6718778131,61.9929122428,99.0457181369,63.2298331433,83.0307262568,68.1910921394,112.102001126,92.2177028581,23.8180730102,101.341545719,87.8048780488,53.3206914738,56.1283014393,66.5500648825,47.0246030622,63.4067642658,88.7096337902,82.520180841,52.380952381,52.1894548704,105.825895966,83.1961134935,80.0604444206,122.091399362,67.5362318841,67.2230652504,91.2250423222,103.801822564,54.5706371191,138.921173385
2022-06-29,96.2401582224,94.0945154343,110.133642082,91.2563501058,80.1730920538,63.5052948435,57.7691952727,111.187196759,,,68.7208636634,43.4650455927,108.43236919,,68.7793471561,139.022219862,26.1142857143,58.8571428571,,121.109460976,78.5519125683,96.4689292729,134.436000832,47.5825946817,54.8922056385,111.208341682,107.004470939,120.32691938,89.4278432025,50.7707129094,83.1865391686,62.7886323268,120.711098763,,58.1159762471,90.1448702968,73.3711841064,101.786190644,97.1093044268,71.064855235,85.3569011508,71.021021021,,25.8413461538,59.9291145232,92.1050600477,52.0935960591,43.6628614625,,92.4433012556,102.408060885,88.8669613397,88.2642445331,109.457087494,121.256581918,75.9444540296,90.6968935662,87.2418401675,112.605616816,101.83423264,88.9424138978,113.72499097,111.857399987,110.69994964,104.950140282,88.6869105588,63.5469541579,105.795053004,92.8109713213,53.7257824143,,95.239362303,43.4086336947,33.379501385,,,78.1133352001,99.4991652755,79.1853792389,88.2039637821,64.4375,101.12702658,52.736318408,77.0661609085,88.261997406,112.631578947,83.606557377,70.1654459538,39.8095238095,144.750065114,89.1495436124,98.7241550236,45.020746888,40.6175128617,89.8282313195,106.211325295,64.8292826089,37.7235772358,,73.6234885999,79.3990730954,53.9308951381,61.5370820057,100.610421425,65.0178807401,81.2499999999,67.0518614831,111.320499956,91.0074967839,23.040095751,100.624198871,86.9918699187,51.0989959957,54.775812248,65.6679579842,46.3313656705,62.6419896968,86.779450817,81.6228893372,49.4047619048,51.9213583557,104.825053745,83.7487076053,79.6930542357,122.091399362,66.0869565217,66.1608497724,90.1484289195,100.977283174,53.7396121884,139.409044055
2022-06-30,94.2959126017,89.2423210084,110.027642427,94.6949951823,81.1172305274,62.5282903074,57.3934606693,106.746475702,,,67.2226152567,42.7051671733,105.871505281,,64.360795157,138.053048693,25.6,59.1428571429,,122.207793452,77.868852459,98.4754830018,136.736509937,46.0918614021,56.0530679934,111.798306359,104.76900149,119.684147375,86.7922665227,52.697495183,84.6169730048,60.3463587922,119.382025784,,56.4835050039,89.8173089946,72.817140645,99.4351509147,96.2962962961,70.5139648843,84.508689267,71.996996997,,25.3605769231,50.5679243714,90.0194497529,50.8210180624,42.8968463491,,93.7698419013,100.080604956,88.0865708999,105.023943346,110.25073405,118.555989893,75.3327576836,87.8037434006,84.2634022362,110.780497508,103.603290579,89.0505286636,110.57269911,111.001745328,108.733442736,101.979727631,86.7334543791,60.7335182664,104.381625442,94.5012373553,52.0119225037,,94.2062049979,43.3763356041,32.4099722992,,,77.8498838167,97.7462437396,79.1441583232,85.6025565553,63.0625,101.219380029,50.4975124378,76.4578669852,86.9001297017,111.428571429,80.9836065574,68.7900124863,36.5714285714,147.048684812,88.8048933149,99.6366833197,45.3171310018,40.6175128617,91.0589343867,103.571570134,66.7083922497,37.3983739837,,72.9170260637,78.5064207944,53.0999715887,62.2967990675,102.018654384,64.7720241955,81.2150837988,62.8204333313,108.802329521,91.0074967839,23.3393177738,101.21111902,86.9918699187,51.0989959957,54.0995676523,64.050762004,46.7550107432,60.1390911074,86.5824933707,80.5081425261,46.4285714286,50.9383378016,102.876045208,83.6259089138,80.9789198822,122.50667623,65.5072463768,65.7056145675,88.3540732483,95.7775629349,49.5844875346,140.872656066
2022-07-01,100.71192315,89.5277442099,111.087638982,92.3143947447,85.7592446897,63.8309630221,58.3327971778,104.843309535,,,67.3850759273,43.3890577508,108.43236919,,62.8601548554,138.914534177,28.0571428571,58.8571428571,,121.365738554,78.825136612,101.716839026,135.047073563,47.7034649476,56.3847429519,112.830744544,106.0804769,122.255235396,85.883446978,54.1425818882,85.9111750472,63.4103019538,121.610177542,,58.6756806729,88.1139902246,72.3422462494,99.6425955971,96.6576332431,68.4481260693,84.6872601899,69.96996997,,28.3653846154,47.2433895511,90.1321854445,51.1904761905,38.3007556689,,95.7596528701,100.837028133,86.1355948002,105.864555199,108.200480447,120.122333268,77.0737395913,89.8216691809,83.9994900146,112.266059735,104.782662539,89.4829877262,107.905375228,113.568709306,109.682181606,100.034973159,87.9543644915,60.0607401185,106.996466431,96.8061455835,52.086438152,,94.6041483441,41.1154692659,30.4709141274,,,79.2988664258,97.4123539232,78.154856344,85.9548304506,64.6875,103.343509354,53.7313432836,78.1891650748,89.2347600519,110.275689223,80.3278688525,69.9086983732,36.0,146.418925991,91.2557398747,101.305598424,45.3171310018,41.6284904879,91.5433600622,104.658528141,70.7228537551,37.3983739837,,73.3207189417,79.3520913954,52.3481836153,63.0565161293,107.651586221,64.1015063467,82.227653631,62.0066971482,107.152493718,93.0648471101,23.9976062238,104.9611618,83.7398373984,52.5801263145,54.3249825176,63.6097085548,45.5662044107,59.4438414992,86.6612763492,81.1035087068,46.4285714286,52.1894548704,103.1799965,83.7487076053,81.1319991261,122.50667623,65.5072463768,66.7678300455,87.1339113919,93.1456057766,52.3545706371,139.805438975
2022-07-04,95.8513090982,89.5277442099,109.709643461,90.9918389461,85.0511408343,62.5282903074,57.4873943202,104.208920812,,,65.5258038082,45.2127659574,106.545416835,,62.2348880631,144.675718346,28.4,57.7142857143,,120.963016646,76.912568306,100.327686444,133.932764465,47.0185334408,56.7164179104,111.355832851,108.137108793,124.869174884,85.701683069,58.1888246628,85.7749432532,65.4085257549,124.50286579,,59.6085213831,86.6072082354,71.7090537221,98.5850893086,94.85094851,68.7235712447,82.3211954613,68.2432432433,,26.2019230769,48.8181692028,89.9067140613,50.6568144499,35.8495073061,,95.4694721036,99.7825531912,86.0380459952,105.549325754,106.48091291,121.580652961,77.4031145469,87.7802676092,83.5470690628,113.539398787,102.60536046,86.4918125426,108.050865621,112.012973562,108.626160602,99.4622030064,87.0753092104,58.7151838225,103.674911661,94.9622190009,50.6706408346,,94.2746501398,40.5018055455,29.5013850416,,,78.706100813,94.4908180301,77.2067752808,86.7135742251,62.875,102.327621416,51.2437810945,78.0019977137,88.7159533074,107.769423559,80.9836065574,67.7813612768,34.8571428571,144.844528937,90.1452000273,100.894018271,43.6870183758,43.0557530189,89.5811564835,102.484612127,70.1249552331,35.9349593496,,74.0776430875,76.8620612925,51.2402855494,62.4487424799,102.488065371,64.5261676511,81.6689944133,60.3792247821,105.849991768,93.7909707546,24.3566726511,101.825005026,81.3008130081,52.2098437348,55.2266419784,60.8653759823,45.6436979555,59.1657416559,85.2431827363,80.4731318752,45.0,50.8489722967,102.547313844,83.5031102223,81.1013832772,122.229824984,63.768115942,66.9195751138,85.196007267,90.1284841559,52.6315789474,137.945432044
2022-07-05,98.378828405,88.4811924711,107.377651039,101.307774175,86.7820613694,63.5052948435,60.3054038457,104.251213394,,,63.7567876173,46.4285714286,101.5851977,,61.1094078369,136.491606255,27.4285714286,61.4285714286,,120.304017161,75.8196721311,100.636387018,135.011128108,46.5350523771,57.5456053068,116.739260532,100.089418778,120.112662045,84.4293357064,59.8265895954,83.2716840398,70.4262877442,119.186573875,,59.0954589928,85.2314507671,73.0545878427,98.9312448184,95.93495935,66.933177605,83.4819064602,70.7957957958,,28.6057692308,45.9310731747,90.9213352858,50.6568144499,36.1559133514,,95.7181984749,100.015553899,85.8429483852,105.28663455,110.91210618,121.958735845,77.5913288072,86.3512865084,82.0767009701,117.571639118,101.60743034,86.8161568394,107.371910451,114.424363965,109.394175878,98.9693542706,89.7124750531,63.7916007572,104.664310954,96.1915033893,50.5961251863,,93.9751093802,44.4421725922,32.9639889197,,,80.5502604973,94.1569282137,78.8143909968,86.4696922976,62.3125,104.082336945,52.2388059701,78.9846263592,91.3748378729,104.561403509,79.6721311475,65.378937487,38.8571428571,142.482933357,86.9284639176,99.5543784229,43.5684647303,43.3530993795,90.0568086418,104.03740928,70.2103693076,37.8861788618,,79.7293433773,77.1439514926,52.1899124631,62.7526293046,100.141010439,65.084932525,84.8463687148,59.0772468893,104.547489819,94.2750531843,25.2543387193,104.76098158,84.1463414634,53.0738364207,56.804546035,61.7964888194,44.752522189,59.4438414992,86.2279699675,80.406310429,45.3571428571,51.2064343164,103.127272946,83.2575128393,82.7240232597,121.952973739,63.768115942,68.4370257967,84.262942318,88.9087966921,54.5706371191,136.329360448
